person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,PD,Risk_Tier,EAD,LGD,Expected_Loss
28,52000,RENT,1.0,VENTURE,C,8000,,0,0.15,N,8,0.25680616290492236,High,8000,0.45,924.5021864577205
30,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,9600,9.99,0,0.16,N,10,0.2691880656074165,High,9600,0.45,1162.8924434240394
28,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,4800,,0,0.08,N,9,0.2331234824930763,High,4800,0.45,503.5467221850448
30,52000,RENT,4.0,DEBTCONSOLIDATION,B,8000,11.11,0,0.15,N,8,0.4460267575291347,High,8000,0.45,1605.6963271048849
31,52000,RENT,0.0,VENTURE,A,8000,7.51,0,0.15,N,5,0.1441126679185292,Medium,8000,0.45,518.8056045067051
28,52500,RENT,2.0,PERSONAL,A,8000,7.51,0,0.15,N,6,0.2438330529992975,High,8000,0.45,877.798990797471
29,60000,MORTGAGE,0.0,EDUCATION,B,2400,10.75,0,0.04,N,9,0.087399706427512,Medium,2400,0.45,94.39168294171297
27,60000,OWN,11.0,VENTURE,C,4000,13.98,0,0.07,Y,7,0.024369648942024976,Low,4000,0.45,43.86536809564496
31,60000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,5100,10.75,0,0.09,N,8,0.2003593874851113,High,5100,0.45,459.8247942783305
29,60000,MORTGAGE,3.0,PERSONAL,A,7200,7.88,0,0.12,N,7,0.11167619795492846,Medium,7200,0.45,361.8308813739682
33,53040,RENT,3.0,MEDICAL,B,8000,9.88,0,0.15,N,10,0.40372723241043346,High,8000,0.45,1453.4180366775604
27,60000,OWN,2.0,VENTURE,B,10000,10.38,0,0.17,N,6,0.028857980124557706,Low,10000,0.45,129.86091056050967
28,54000,RENT,5.0,DEBTCONSOLIDATION,C,8000,15.23,0,0.15,N,9,0.5694575834697676,High,8000,0.45,2050.0473004911632
27,54000,RENT,4.0,MEDICAL,C,8000,13.8,0,0.15,Y,5,0.5328745931372542,High,8000,0.45,1918.348535294115
32,48000,RENT,1.0,HOMEIMPROVEMENT,D,8000,14.42,1,0.17,Y,8,0.9429696149532767,High,8000,0.45,3394.6906138317963
27,54590,RENT,9.0,VENTURE,B,8000,11.49,0,0.15,N,6,0.22750702070499532,High,8000,0.45,819.0252745379831
30,54000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,12000,15.58,1,0.22,N,5,0.8959761295829327,High,12000,0.45,4838.271099747837
30,54996,RENT,4.0,DEBTCONSOLIDATION,A,8000,5.79,0,0.15,N,10,0.2985725808589469,High,8000,0.45,1074.8612910922088
31,60000,MORTGAGE,16.0,VENTURE,A,8800,7.51,0,0.15,N,9,0.0738783162903416,Medium,8800,0.45,292.55813250975274
28,60000,MORTGAGE,4.0,MEDICAL,A,9600,7.51,0,0.16,N,10,0.18109907950902512,High,9600,0.45,782.3480234789886
32,55000,RENT,4.0,HOMEIMPROVEMENT,C,8000,,0,0.15,N,8,0.5546653231183271,High,8000,0.45,1996.7951632259776
29,60000,OWN,13.0,MEDICAL,C,9600,14.35,0,0.16,Y,6,0.10515326874720025,Medium,9600,0.45,454.2621209879051
32,55000,RENT,0.0,PERSONAL,B,8000,10.0,0,0.15,N,9,0.33262758110377155,High,8000,0.45,1197.4592919735776
27,55000,RENT,11.0,HOMEIMPROVEMENT,A,8000,7.29,0,0.15,N,9,0.38098534379606774,High,8000,0.45,1371.547237665844
29,60000,MORTGAGE,13.0,PERSONAL,A,13500,7.51,0,0.23,N,7,0.20635191506562994,High,13500,0.45,1253.587884023702
27,60000,MORTGAGE,4.0,VENTURE,A,8000,7.88,0,0.13,N,8,0.06541596692066837,Medium,8000,0.45,235.4974809144061
27,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,15000,11.86,0,0.25,N,8,0.4991149649044447,High,15000,0.45,3369.0260131050018
28,60000,OWN,7.0,MEDICAL,A,12000,7.51,0,0.2,N,5,0.05437195078988998,Medium,12000,0.45,293.6085342654059
32,60000,MORTGAGE,11.0,EDUCATION,B,15000,11.86,0,0.25,N,6,0.2891367718496662,High,15000,0.45,1951.6732099852468
27,55000,RENT,11.0,MEDICAL,B,8000,11.83,0,0.15,N,9,0.4413633416323878,High,8000,0.45,1588.9080298765962
30,60000,OWN,7.0,VENTURE,D,6000,14.84,0,0.1,Y,6,0.1958877588745574,High,6000,0.45,528.896948961305
28,54000,OWN,13.0,DEBTCONSOLIDATION,E,6500,16.45,1,0.12,Y,6,0.5601232230673703,High,6500,0.45,1638.360427472058
34,60000,MORTGAGE,6.0,MEDICAL,C,2500,14.72,0,0.04,N,5,0.2025087765441769,High,2500,0.45,227.82237361219902
31,55000,RENT,5.0,MEDICAL,C,8000,13.16,0,0.15,N,5,0.5086360411089654,High,8000,0.45,1831.0897479922755
31,50000,RENT,13.0,DEBTCONSOLIDATION,D,8000,14.09,1,0.16,Y,8,0.9165203078253685,High,8000,0.45,3299.473108171327
32,56004,RENT,9.0,DEBTCONSOLIDATION,A,8000,7.66,0,0.14,N,5,0.2960892981521798,High,8000,0.45,1065.9214733478475
27,56400,RENT,4.0,PERSONAL,D,8000,16.77,0,0.14,Y,10,0.8761476641393603,High,8000,0.45,3154.131590901697
27,56888,RENT,8.0,HOMEIMPROVEMENT,D,8000,16.29,0,0.14,N,5,0.9261098880786202,High,8000,0.45,3333.9955970830324
33,60000,OWN,,VENTURE,C,10000,13.98,0,0.17,N,7,0.043768534885470355,Low,10000,0.45,196.9584069846166
28,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,7.88,0,0.13,N,5,0.16378791139196294,High,8000,0.45,589.6364810110666
30,60000,MORTGAGE,13.0,VENTURE,A,12250,7.51,0,0.2,N,6,0.09569541718314144,Medium,12250,0.45,527.5209872220672
35,60000,MORTGAGE,0.0,MEDICAL,B,12000,10.75,0,0.2,N,8,0.31535656733946893,High,12000,0.45,1702.9254636331323
34,57996,RENT,3.0,PERSONAL,B,8000,11.12,0,0.14,N,8,0.32031424387105073,High,8000,0.45,1153.1312779357827
27,60000,MORTGAGE,3.0,PERSONAL,E,5000,16.45,0,0.08,N,6,0.7423249593982278,High,5000,0.45,1670.2311586460128
27,58000,RENT,1.0,VENTURE,B,8000,11.36,0,0.14,N,7,0.20545259240151173,High,8000,0.45,739.6293326454423
27,60000,MORTGAGE,9.0,PERSONAL,A,5000,7.88,0,0.08,N,5,0.08638515176909212,Medium,5000,0.45,194.36659148045726
33,54000,MORTGAGE,3.0,EDUCATION,F,16000,18.67,1,0.3,Y,10,0.9547967970300169,High,16000,0.45,6874.536938616122
29,60000,RENT,3.0,DEBTCONSOLIDATION,B,8000,12.42,0,0.13,N,7,0.40778191853946655,High,8000,0.45,1468.0149067420796
28,60000,MORTGAGE,,PERSONAL,B,3500,10.25,0,0.06,N,10,0.11717946529761399,Medium,3500,0.45,184.55765784374202
27,60000,MORTGAGE,3.0,EDUCATION,C,5000,12.73,0,0.08,Y,8,0.15109764665689712,High,5000,0.45,339.96970497801857
30,60000,MORTGAGE,8.0,PERSONAL,C,7400,13.11,0,0.12,Y,5,0.22516915554054603,High,7400,0.45,749.8132879500183
30,60000,RENT,0.0,HOMEIMPROVEMENT,A,8000,7.66,0,0.13,N,6,0.3267734782098704,High,8000,0.45,1176.3845215555334
35,60000,RENT,3.0,HOMEIMPROVEMENT,A,8000,5.79,0,0.13,N,10,0.29601894998488193,High,8000,0.45,1065.668219945575
35,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,25000,12.73,0,0.42,N,8,0.7517734932867072,High,25000,0.45,8457.451799475455
33,60000,MORTGAGE,7.0,VENTURE,A,7000,7.14,0,0.12,N,10,0.05987486162654929,Medium,7000,0.45,188.60581412363027
29,60000,RENT,4.0,VENTURE,B,8000,11.14,0,0.13,N,5,0.18141420226265484,High,8000,0.45,653.0911281455575
35,60000,OWN,1.0,PERSONAL,D,5000,15.7,0,0.08,N,9,0.28679731404918346,High,5000,0.45,645.2939566106627
33,60000,RENT,2.0,PERSONAL,B,8000,12.53,0,0.13,N,6,0.31461589803040335,High,8000,0.45,1132.6172329094522
28,60000,MORTGAGE,5.0,MEDICAL,B,6000,10.99,0,0.1,N,6,0.19749577724208664,High,6000,0.45,533.238598553634
32,60000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,6000,7.14,0,0.1,N,9,0.13344798560431015,Medium,6000,0.45,360.3095611316374
35,45000,RENT,4.0,PERSONAL,C,5200,13.06,0,0.12,Y,10,0.41200175856568216,High,5200,0.45,964.0841150436963
28,50500,RENT,3.0,PERSONAL,C,5200,12.53,0,0.1,Y,8,0.3480487602447929,High,5200,0.45,814.4340989728155
34,60000,MORTGAGE,4.0,PERSONAL,B,10000,9.88,0,0.17,N,8,0.20881943862357497,High,10000,0.45,939.6874738060873
29,54000,MORTGAGE,1.0,PERSONAL,G,25000,20.16,1,0.46,Y,8,0.997230017403809,High,25000,0.45,11218.837695792852
33,60000,MORTGAGE,1.0,VENTURE,D,17000,16.07,0,0.28,Y,5,0.807765191080689,High,17000,0.45,6179.403711767271
34,60000,MORTGAGE,8.0,PERSONAL,B,10000,11.36,0,0.17,N,7,0.2262013607582037,High,10000,0.45,1017.9061234119167
29,75000,RENT,3.0,HOMEIMPROVEMENT,B,5200,10.75,0,0.07,N,8,0.3307544155683943,High,5200,0.45,773.9653324300426
28,25000,RENT,0.0,HOMEIMPROVEMENT,F,5175,18.43,1,0.21,Y,6,0.9893879756578957,High,5175,0.45,2304.0372483133247
29,60000,OWN,13.0,VENTURE,A,1000,6.76,0,0.02,N,8,0.006461051306398172,Low,1000,0.45,2.9074730878791777
35,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,12000,13.11,0,0.2,N,9,0.4166439031387278,High,12000,0.45,2249.8770769491302
28,60000,OWN,5.0,MEDICAL,B,20000,,0,0.33,N,5,0.18153569153695961,High,20000,0.45,1633.8212238326366
30,60000,MORTGAGE,,DEBTCONSOLIDATION,C,6000,12.73,0,0.1,Y,6,0.27454507128972877,High,6000,0.45,741.2716924822677
35,40000,RENT,6.0,DEBTCONSOLIDATION,C,5100,13.72,0,0.13,Y,5,0.5537732270582009,High,5100,0.45,1270.909556098571
27,60000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,10000,12.53,0,0.17,N,10,0.3869844657980722,High,10000,0.45,1741.4300960913251
27,60000,MORTGAGE,3.0,PERSONAL,B,6000,11.48,0,0.1,N,8,0.15739431091140707,High,6000,0.45,424.9646394607991
29,47133,RENT,5.0,DEBTCONSOLIDATION,B,5100,11.86,0,0.11,N,7,0.40676503183018714,High,5100,0.45,933.5257480502795
27,52000,RENT,0.0,HOMEIMPROVEMENT,B,5100,10.37,0,0.1,N,9,0.4157810216716048,High,5100,0.45,954.217444736333
31,61150,RENT,0.0,DEBTCONSOLIDATION,B,5100,11.49,0,0.08,N,8,0.31371528277890315,High,5100,0.45,719.9765739775828
31,20000,RENT,7.0,DEBTCONSOLIDATION,C,5075,12.54,0,0.25,Y,10,0.8431631672720242,High,5075,0.45,1925.5738832574852
32,60000,MORTGAGE,4.0,PERSONAL,B,13250,11.83,0,0.22,N,10,0.2935875680752326,High,13250,0.45,1750.5158746485745
30,60000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6000,8.94,0,0.1,N,8,0.1863111230322796,High,6000,0.45,503.0400321871549
31,60000,OWN,0.0,EDUCATION,B,24250,12.18,0,0.4,N,7,0.18207143095972236,High,24250,0.45,1986.8544903479703
29,60000,OWN,0.0,HOMEIMPROVEMENT,D,16000,16.0,0,0.27,Y,8,0.7538085601094925,High,16000,0.45,5427.421632788346
29,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,15000,12.87,0,0.25,N,5,0.49760266962917876,High,15000,0.45,3358.818019996957
29,50000,RENT,4.0,DEBTCONSOLIDATION,C,5050,12.73,0,0.1,N,5,0.4385633744342164,High,5050,0.45,996.6352684017567
29,60000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,20000,12.53,0,0.33,N,7,0.6328925662093224,High,20000,0.45,5696.033095883902
27,12000,RENT,2.0,MEDICAL,A,5000,8.49,1,0.42,N,10,0.9531819861162996,High,5000,0.45,2144.659468761674
34,14000,RENT,3.0,PERSONAL,C,5000,13.35,1,0.36,N,10,0.937464682738655,High,5000,0.45,2109.295536161974
29,14573,RENT,6.0,HOMEIMPROVEMENT,B,5000,12.18,1,0.34,N,5,0.9446058087106655,High,5000,0.45,2125.3630695989973
31,15000,RENT,,EDUCATION,A,5000,,1,0.33,N,10,0.8164804231166689,High,5000,0.45,1837.0809520125051
35,60000,OWN,9.0,PERSONAL,B,24000,12.53,0,0.4,N,9,0.22301802480199875,High,24000,0.45,2408.594667861587
29,54000,MORTGAGE,8.0,MEDICAL,D,14800,15.31,1,0.27,Y,10,0.9208545210578852,High,14800,0.45,6132.891110245516
28,15000,RENT,1.0,PERSONAL,A,5000,7.4,1,0.33,N,9,0.8117502304833955,High,5000,0.45,1826.4380185876398
28,60000,MORTGAGE,12.0,MEDICAL,A,15000,8.94,0,0.25,N,9,0.30626215704785675,High,15000,0.45,2067.269560073033
32,15600,RENT,4.0,HOMEIMPROVEMENT,A,5000,5.42,1,0.32,N,5,0.8613166440611251,High,5000,0.45,1937.9624491375314
28,15600,RENT,4.0,HOMEIMPROVEMENT,B,5000,10.37,1,0.32,N,9,0.9215049945802478,High,5000,0.45,2073.386237805558
28,60000,OTHER,5.0,PERSONAL,B,16000,12.18,0,0.27,N,9,0.42757365169732,High,16000,0.45,3078.530292220704
28,16000,RENT,2.0,DEBTCONSOLIDATION,E,5000,16.45,1,0.31,Y,7,0.9938539863898728,High,5000,0.45,2236.1714693772137
29,60000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,16000,14.96,0,0.27,Y,6,0.9332590659815728,High,16000,0.45,6719.465275067324
35,60000,MORTGAGE,11.0,EDUCATION,D,25000,15.31,0,0.42,N,6,0.9383207819221688,High,25000,0.45,10556.1087966244
29,16800,RENT,4.0,HOMEIMPROVEMENT,A,5000,6.92,1,0.3,N,10,0.8451610042528142,High,5000,0.45,1901.612259568832
32,16800,RENT,0.0,PERSONAL,A,5000,7.29,1,0.3,N,9,0.742299615964566,High,5000,0.45,1670.1741359202736
30,60000,MORTGAGE,6.0,EDUCATION,D,15000,15.31,0,0.25,Y,9,0.8377011741994629,High,15000,0.45,5654.482925846375
32,16800,RENT,0.0,PERSONAL,C,5000,14.35,1,0.3,Y,7,0.8862322433761034,High,5000,0.45,1994.022547596233
27,60000,MORTGAGE,5.0,MEDICAL,A,6000,8.94,0,0.1,N,10,0.14182803839745592,Medium,6000,0.45,382.93570367313094
29,17676,RENT,3.0,EDUCATION,C,5000,13.11,1,0.28,Y,10,0.8184879876720401,High,5000,0.45,1841.5979722620905
28,18600,RENT,4.0,MEDICAL,D,5000,,1,0.27,Y,9,0.9783576572938985,High,5000,0.45,2201.3047289112715
29,54000,MORTGAGE,7.0,MEDICAL,F,14800,18.53,1,0.27,Y,8,0.9651917597195611,High,14800,0.45,6428.177119732276
34,60000,MORTGAGE,5.0,EDUCATION,C,7000,12.53,0,0.12,Y,10,0.18933141790639463,High,7000,0.45,596.3939664051431
34,19200,RENT,18.0,VENTURE,A,5000,6.99,1,0.26,N,7,0.46719635400264337,High,5000,0.45,1051.1917965059477
32,19200,RENT,0.0,EDUCATION,B,5000,9.99,1,0.26,N,9,0.6869876889710247,High,5000,0.45,1545.7223001848056
27,19200,RENT,2.0,PERSONAL,B,5000,12.53,1,0.26,N,7,0.767713380992339,High,5000,0.45,1727.3551072327627
27,60000,MORTGAGE,2.0,MEDICAL,B,4800,11.89,0,0.08,N,7,0.18795645943942618,High,4800,0.45,405.98595238916056
28,20000,RENT,4.0,PERSONAL,B,5000,10.65,0,0.25,N,8,0.717318271376157,High,5000,0.45,1613.9661105963532
34,20000,RENT,5.0,MEDICAL,A,5000,8.9,0,0.25,N,5,0.6978243423255478,High,5000,0.45,1570.1047702324825
31,60000,OTHER,2.0,HOMEIMPROVEMENT,B,15000,11.26,0,0.25,N,6,0.532849802824327,High,15000,0.45,3596.736169064208
31,20000,RENT,0.0,MEDICAL,C,5000,13.8,0,0.25,N,5,0.8394798296921555,High,5000,0.45,1888.8296168073498
34,20000,RENT,0.0,MEDICAL,F,5000,18.43,1,0.25,N,9,0.9907446951920221,High,5000,0.45,2229.17556418205
31,60000,MORTGAGE,3.0,VENTURE,A,3600,7.68,0,0.06,N,9,0.042054985913296476,Low,3600,0.45,68.12907717954029
30,20000,RENT,2.0,PERSONAL,A,5000,8.59,0,0.25,N,5,0.6248820685781588,High,5000,0.45,1405.9846543008573
34,60000,MORTGAGE,6.0,EDUCATION,E,10500,15.68,0,0.17,N,10,0.7948694751070099,High,10500,0.45,3755.758269880622
29,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,6400,11.89,0,0.11,N,8,0.23622708185647565,High,6400,0.45,680.3339957466499
30,54000,MORTGAGE,3.0,MEDICAL,D,15250,14.42,1,0.28,Y,8,0.9218054562543561,High,15250,0.45,6325.889943545519
30,20520,RENT,0.0,DEBTCONSOLIDATION,B,5000,9.99,0,0.24,N,5,0.7585875628536889,High,5000,0.45,1706.8220164208
31,20743,RENT,0.0,MEDICAL,A,5000,7.51,0,0.24,N,5,0.6506158263419454,High,5000,0.45,1463.8856092693773
30,21000,RENT,0.0,EDUCATION,C,5000,13.49,0,0.24,Y,7,0.7340566362753185,High,5000,0.45,1651.6274316194665
31,54000,MORTGAGE,5.0,MEDICAL,F,19400,18.53,1,0.36,N,10,0.9812785488914352,High,19400,0.45,8566.561731822228
30,21600,RENT,4.0,VENTURE,B,5000,11.71,0,0.23,N,7,0.5261185021754367,High,5000,0.45,1183.7666298947324
27,60000,OWN,0.0,MEDICAL,D,7500,15.37,0,0.13,Y,5,0.45590276541059854,High,7500,0.45,1538.6718332607702
31,60000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,10000,9.63,0,0.17,N,8,0.22997522091124262,High,10000,0.45,1034.8884941005917
34,60000,MORTGAGE,4.0,EDUCATION,C,14000,12.84,0,0.23,N,5,0.3111697103795565,High,14000,0.45,1960.369175391206
33,22000,RENT,4.0,EDUCATION,B,5000,12.42,0,0.23,N,6,0.6379577319513953,High,5000,0.45,1435.4048968906393
28,60000,OWN,0.0,PERSONAL,C,16000,12.72,0,0.27,N,7,0.1350495001080695,Medium,16000,0.45,972.3564007781004
29,60000,MORTGAGE,0.0,PERSONAL,E,10000,15.25,0,0.17,Y,5,0.8374934595124904,High,10000,0.45,3768.720567806207
30,60000,MORTGAGE,14.0,EDUCATION,B,4500,10.83,0,0.07,N,10,0.10152235117311423,Medium,4500,0.45,205.58276112555632
30,54000,MORTGAGE,8.0,HOMEIMPROVEMENT,G,24000,18.72,1,0.44,N,8,0.9980565983111369,High,24000,0.45,10779.011261760279
29,60000,MORTGAGE,8.0,PERSONAL,B,8000,10.51,0,0.13,N,8,0.17104400527015293,High,8000,0.45,615.7584189725505
29,23000,RENT,2.0,MEDICAL,B,5000,,0,0.22,N,7,0.7083452414466358,High,5000,0.45,1593.7767932549307
33,23400,RENT,13.0,VENTURE,B,5000,12.69,0,0.21,N,10,0.4779087613920224,High,5000,0.45,1075.2947131320502
33,60000,MORTGAGE,2.0,EDUCATION,B,2500,10.83,0,0.04,N,8,0.08579973029355646,Medium,2500,0.45,96.52469658025102
33,24000,RENT,10.0,DEBTCONSOLIDATION,B,5000,10.65,0,0.21,N,7,0.6898873323467782,High,5000,0.45,1552.246497780251
31,24000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.99,1,0.21,N,6,0.6969532180612792,High,5000,0.45,1568.1447406378782
32,60000,MORTGAGE,11.0,PERSONAL,C,7500,11.03,0,0.13,Y,10,0.2201009310387727,High,7500,0.45,742.8406422558579
31,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,9600,10.08,0,0.16,N,8,0.3232308247223396,High,9600,0.45,1396.357162800507
30,24000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.59,0,0.21,N,6,0.6915640294268887,High,5000,0.45,1556.0190662104994
29,24000,RENT,6.0,PERSONAL,B,5000,10.74,0,0.21,N,10,0.6052162440265221,High,5000,0.45,1361.7365490596746
30,24000,RENT,14.0,EDUCATION,B,5000,11.11,1,0.21,N,9,0.5569304876335697,High,5000,0.45,1253.0935971755318
33,60000,OWN,8.0,EDUCATION,C,8350,11.34,0,0.14,Y,7,0.04621507794161868,Low,8350,0.45,173.6531553656322
27,60000,MORTGAGE,0.0,PERSONAL,A,10000,8.63,0,0.17,N,5,0.1590596689658294,High,10000,0.45,715.7685103462323
29,24000,RENT,1.0,MEDICAL,A,5000,6.92,0,0.21,N,10,0.5529455039840538,High,5000,0.45,1244.1273839641212
27,60000,OWN,11.0,DEBTCONSOLIDATION,D,18000,13.24,0,0.3,Y,7,0.698892997913775,High,18000,0.45,5661.033283101578
30,24000,RENT,6.0,MEDICAL,D,5000,,1,0.21,Y,8,0.9542002061427466,High,5000,0.45,2146.9504638211797
27,60000,OWN,4.0,MEDICAL,B,10425,9.45,0,0.17,N,8,0.06500282913611005,Medium,10425,0.45,304.9445221847763
27,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7000,7.43,0,0.12,N,9,0.15780384763954608,High,7000,0.45,497.0821200645702
28,24000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.86,0,0.21,N,5,0.7115198555400502,High,5000,0.45,1600.9196749651128
27,24000,RENT,2.0,VENTURE,C,5000,14.72,0,0.21,N,10,0.5680740431508295,High,5000,0.45,1278.1665970893666
31,24000,RENT,0.0,EDUCATION,A,5000,7.51,0,0.21,N,8,0.4280035428523094,High,5000,0.45,963.0079714176961
29,60096,MORTGAGE,3.0,EDUCATION,A,3000,7.66,0,0.05,N,10,0.05938787461999071,Medium,3000,0.45,80.17363073698746
34,60100,MORTGAGE,6.0,EDUCATION,A,1500,6.03,0,0.02,N,6,0.04176361594519828,Low,1500,0.45,28.19044076300884
30,24414,RENT,0.0,MEDICAL,A,5000,6.91,0,0.2,N,5,0.5179432419703229,High,5000,0.45,1165.3722944332267
33,24720,RENT,5.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.2,N,5,0.545382087761984,High,5000,0.45,1227.109697464464
31,24996,RENT,0.0,DEBTCONSOLIDATION,C,5000,12.99,1,0.2,N,8,0.7398029273863345,High,5000,0.45,1664.5565866192528
35,24996,RENT,0.0,VENTURE,A,5000,8.49,0,0.2,N,6,0.31290714152148325,High,5000,0.45,704.0410684233374
31,60380,MORTGAGE,10.0,PERSONAL,B,6000,11.48,0,0.1,N,10,0.1558178858255175,High,6000,0.45,420.7082917288973
30,25000,RENT,2.0,HOMEIMPROVEMENT,B,5000,9.91,1,0.2,N,7,0.7087116434545745,High,5000,0.45,1594.6011977727926
28,25000,RENT,1.0,EDUCATION,A,5000,7.51,0,0.2,N,7,0.3988593411936353,High,5000,0.45,897.4335176856795
27,25000,RENT,2.0,PERSONAL,B,5000,9.62,0,0.2,N,7,0.5553112649109193,High,5000,0.45,1249.4503460495685
28,60589,MORTGAGE,1.0,HOMEIMPROVEMENT,B,2650,9.88,0,0.04,N,10,0.17413153120221425,High,2650,0.45,207.6518509586405
28,54600,MORTGAGE,13.0,EDUCATION,B,20000,11.89,1,0.37,N,5,0.5323743661468114,High,20000,0.45,4791.369295321303
30,60600,MORTGAGE,1.0,EDUCATION,A,3000,7.12,0,0.05,N,6,0.05674989439896413,Medium,3000,0.45,76.61235743860158
29,25000,RENT,3.0,MEDICAL,B,5000,10.95,0,0.2,N,10,0.6535535084375471,High,5000,0.45,1470.495393984481
32,25200,RENT,0.0,PERSONAL,A,5000,7.91,0,0.2,N,5,0.45479140344296914,High,5000,0.45,1023.2806577466806
34,25480,RENT,6.0,MEDICAL,D,5000,12.8,1,0.2,N,5,0.9517358237426473,High,5000,0.45,2141.4056034209566
32,25591,RENT,4.0,VENTURE,B,5000,10.65,0,0.2,N,9,0.41195526682052724,High,5000,0.45,926.8993503461863
28,26000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.9,0,0.19,N,6,0.5257867675972016,High,5000,0.45,1183.0202270937034
28,26000,RENT,9.0,MEDICAL,B,5000,11.71,0,0.19,N,7,0.6356225539383697,High,5000,0.45,1430.150746361332
28,60996,MORTGAGE,11.0,PERSONAL,E,24250,16.4,0,0.4,N,8,0.9593189721638621,High,24250,0.45,10468.568283738145
28,54996,MORTGAGE,8.0,EDUCATION,B,16750,10.38,1,0.3,N,9,0.3707916009619134,High,16750,0.45,2794.841692250422
33,26100,RENT,16.0,PERSONAL,B,5000,10.75,0,0.19,N,6,0.536975193260109,High,5000,0.45,1208.1941848352453
28,26400,RENT,7.0,PERSONAL,C,5000,13.11,1,0.19,Y,6,0.6384328787579011,High,5000,0.45,1436.4739772052776
28,26496,RENT,2.0,MEDICAL,D,5000,14.83,1,0.19,Y,10,0.955567985162265,High,5000,0.45,2150.0279666150964
28,61000,MORTGAGE,12.0,PERSONAL,A,12000,6.03,0,0.2,N,7,0.15738178706766132,High,12000,0.45,849.8616501653711
30,61000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,7.9,0,0.07,N,7,0.1207811906715619,Medium,4000,0.45,217.40614320881144
32,61000,MORTGAGE,3.0,PERSONAL,A,2000,7.9,0,0.03,N,7,0.06318026764888202,Medium,2000,0.45,56.86224088399382
27,27000,RENT,1.0,DEBTCONSOLIDATION,A,5000,7.88,0,0.19,N,8,0.5274166085803527,High,5000,0.45,1186.6873693057935
29,27000,RENT,8.0,PERSONAL,A,5000,6.76,0,0.19,N,9,0.40685825943712517,High,5000,0.45,915.4310837335316
34,61000,OWN,7.0,VENTURE,A,5000,5.42,0,0.08,N,6,0.008219402427652874,Low,5000,0.45,18.493655462218968
32,55000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,16000,10.59,1,0.29,N,7,0.5716608453461123,High,16000,0.45,4115.958086492008
28,61000,MORTGAGE,12.0,PERSONAL,B,12000,9.99,0,0.2,N,5,0.24303513704689134,High,12000,0.45,1312.3897400532132
27,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,1050,8.49,0,0.02,N,9,0.09392553904325786,Medium,1050,0.45,44.37981719793934
27,61000,MORTGAGE,11.0,MEDICAL,B,1200,10.37,0,0.02,N,5,0.12179746216255852,Medium,1200,0.45,65.7706295677816
30,27396,RENT,0.0,MEDICAL,C,5000,,0,0.18,N,5,0.6374313214480728,High,5000,0.45,1434.2204732581638
29,27911,RENT,1.0,MEDICAL,E,5000,17.51,1,0.18,N,7,0.967118659713141,High,5000,0.45,2176.0169843545673
29,56000,RENT,0.0,PERSONAL,D,8000,,1,0.14,Y,5,0.821836395795494,High,8000,0.45,2958.6110248637783
32,62000,RENT,1.0,HOMEIMPROVEMENT,B,8000,9.99,0,0.13,N,5,0.42518299709860513,High,8000,0.45,1530.6587895549785
30,61000,MORTGAGE,4.0,PERSONAL,A,4500,6.54,0,0.07,N,6,0.07338676168308197,Medium,4500,0.45,148.60819240824102
35,61000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,6.54,0,0.1,N,7,0.12786238650478018,Medium,6000,0.45,345.22844356290653
29,61000,MORTGAGE,9.0,PERSONAL,A,9000,7.88,0,0.15,N,7,0.1326540303711129,Medium,9000,0.45,537.2488230030073
29,55000,MORTGAGE,0.0,VENTURE,C,5000,12.73,1,0.09,Y,7,0.11607697950260142,Medium,5000,0.45,261.1732038808532
33,62000,RENT,4.0,VENTURE,B,8000,11.48,0,0.13,N,7,0.18385040008694345,High,8000,0.45,661.8614403129965
